run_date,run_timestamp,country,state,geo_scope,category,site_or_source,source_tier,item_key,product_name_raw,pack_size,pack_unit,price_ngn,unit_price_ngn,n_reports,url_or_ref,scrape_status,spec_json,channel,transaction_basis,sku
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,veg_oil,Activa Pure Vegetable Oil 3 L,3,l,7830,2610,,https://www.supermart.ng/products/activa-pure-vegetable-oil-3-l,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,veg_oil,Activa Pure Vegetable Oil 5 L,5,l,21455,4291,,https://www.supermart.ng/products/activa-pure-vegetable-oil-5-l,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,veg_oil,Activa Pure Vegetable Oil 750 ml,0.75,l,3600,4800,,https://www.supermart.ng/products/activa-pure-vegetable-oil-750-ml,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,veg_oil,Activa Pure Vegetable Oil 900 ml,0.9,l,4435,4927.78,,https://www.supermart.ng/products/activa-pure-vegetable-oil-900-ml,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,veg_oil,Active Gold Vegetable Oil 5 L,5,l,27090,5418,,https://www.supermart.ng/products/active-gold-vegetable-oil-5-l,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,veg_oil,Active Premium Vegetable Oil 1 L,1,l,1155,1155,,https://www.supermart.ng/products/active-premium-vegetable-oil-1-l,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,veg_oil,Active Premium Vegetable Oil 3 L,3,l,3450,1150,,https://www.supermart.ng/products/active-premium-vegetable-oil-3-l,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,eggs,Addmie Chicken Veggie Seasoning 16 g,16g,kg,480,,,https://www.supermart.ng/products/addmie-chicken-veggie-seasoning-16-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,eggs,Addmie Classic Veggie Seasoning 16 g,16g,kg,480,,,https://www.supermart.ng/products/addmie-classic-veggie-seasoning-16-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,eggs,Addmie Crayfish Veggie Seasoning 16 g,16g,kg,480,,,https://www.supermart.ng/products/addmie-crayfish-veggie-seasoning-16-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,eggs,Addmie Pastamate Red Sauce Mix With Dried Veggies & Chicken Chunks 80 g,80g,kg,3050,,,https://www.supermart.ng/products/addmie-pastamate-red-sauce-mix-with-dried-veggies-chicken-chunks-80-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,eggs,Addmie Pastamate White Sauce Mix With Dried Veggies & Chicken Chunks 80 g,80g,kg,3050,,,https://www.supermart.ng/products/addmie-pastamate-white-sauce-mix-with-dried-veggies-chicken-chunks-80-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,seasoning,Addmie Seasoning Cube Beef Flavour 4 g,4g,kg,395,,,https://www.supermart.ng/products/addmie-seasoning-cube-beef-flavour-4-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,seasoning,Addmie Seasoning Cube Chicken Flavour 4 g,4g,kg,395,,,https://www.supermart.ng/products/addmie-seasoning-cube-chicken-flavour-4-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,seasoning,Adja Chicken Flavour Seasoning Cubes 5 g x144,5g x144,kg,720,,,https://www.supermart.ng/products/adja-chicken-flavour-seasoning-cubes-5-g-x144,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,seasoning,Adja Chicken Seasoning Cubes 12 g x60,12g x60,kg,365,,,https://www.supermart.ng/products/adja-chicken-seasoning-cubes-12-g-x60,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,seasoning,Adja Spices Flavour Seasoning Cube 5 g x144,5g x144,kg,365,,,https://www.supermart.ng/products/adja-spices-flavour-seasoning-cube-5-g-x144,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Adriana Pasta Funghetto 500 g,0.5,kg,3850,7700,,https://www.supermart.ng/products/adriana-pasta-funghetto-500-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Adriana Pasta Penne 500 g,0.5,kg,3850,7700,,https://www.supermart.ng/products/adriana-pasta-penne-500-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,fish_frozen,Adriatic Queen Mackerel Fillets In Olive Oil 105 g,0.105,kg,1450,13809.52,,https://www.supermart.ng/products/adriatic-queen-mackerel-fillets-in-olive-oil-105-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,fish_frozen,Adriatic Queen Sardines In Olive Oil 105 g,0.105,kg,695,6619.05,,https://www.supermart.ng/products/adriatic-queen-sardines-in-olive-oil-105-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Aeroplane Basmati Rice 1 kg,1,kg,1780,1780,,https://www.supermart.ng/products/aeroplane-basmati-rice-1-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Aeroplane Basmati Rice 10 kg,10,kg,29500,2950,,https://www.supermart.ng/products/aeroplane-basmati-rice-10-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Aeroplane Basmati Rice For Diabetics 1 kg,1,kg,1680,1680,,https://www.supermart.ng/products/aeroplane-basmati-rice-for-diabetics-1-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Aeroplane Basmati Rice For Diabetics 5 kg,5,kg,8700,1740,,https://www.supermart.ng/products/aeroplane-basmati-rice-for-diabetics-5-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,veg_oil,Afia Sunflower Oil 1.8 L,1.8,l,4100,2277.78,,https://www.supermart.ng/products/afia-sunflower-oil-18-l,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,veg_oil,Afia Sunflower Oil 3.5 L,3.5,l,365,104.29,,https://www.supermart.ng/products/afia-sunflower-oil-35-l,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,African Princess Parboiled Rice 50 kg,50,kg,365,7.3,,https://www.supermart.ng/products/african-princess-parboiled-rice-50-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Afro Black Eye Beans 1.6 kg,1.6,kg,365,228.13,,https://www.supermart.ng/products/afro-black-eye-beans-16-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Afro Black Eye Beans 2.5 kg,2.5,kg,2070,828,,https://www.supermart.ng/products/afro-black-eye-beans-25-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Afro Brown Sweet Beans 1.6 kg,1.6,kg,365,228.13,,https://www.supermart.ng/products/afro-brown-sweet-beans-16-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Afro Brown Sweet Beans 2.5 kg,2.5,kg,2070,828,,https://www.supermart.ng/products/afro-brown-sweet-beans-25-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,sugar,Afro Granulated White Sugar 750 g,0.75,kg,650,866.67,,https://www.supermart.ng/products/afro-granulated-white-sugar-750-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,salt,Afro Iodized & Extra Fine Table Salt 750 g,0.75,kg,215,286.67,,https://www.supermart.ng/products/afro-iodized-extra-fine-table-salt-750-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,poundo_yam,Afro Iya Amala Yam Flour (Elubo) 1.5 kg,1.5,kg,1230,820,,https://www.supermart.ng/products/afro-iya-amala-yam-flour-elubo-15-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Agege Bread - Large,1,piece,800,800,,https://www.supermart.ng/products/agege-bread-large,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Agege Bread - Medium,1,piece,700,700,,https://www.supermart.ng/products/agege-bread-medium,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Agege Bread - Small,1,piece,600,600,,https://www.supermart.ng/products/agege-bread-small,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Agnesi Tagliatelle Mezzane Pasta 500 g,0.5,kg,1120,2240,,https://www.supermart.ng/products/agnesi-tagliatelle-mezzane-pasta-500-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Agnessi Spaghetti 500 g,0.5,kg,990,1980,,https://www.supermart.ng/products/agnessi-spaghetti-500-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Agnessi Spaghettini 500 g,0.5,kg,990,1980,,https://www.supermart.ng/products/agnessi-spaghettini-500-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,milk_powder,AGV Soy Milk Powder Sweetened With Fruit 360 g,0.36,kg,2510,6972.22,,https://www.supermart.ng/products/agv-soy-milk-powder-sweetened-with-fruit-360-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Aildas Bread Bin Keeper,1,piece,785,785,,https://www.supermart.ng/products/aildas-bread-bin-keeper,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Ainsley Harriott Thai Chicken & Lemongrass Cup Soup 80 g,0.08,kg,9310,116375,,https://www.supermart.ng/products/ainsley-harriott-thai-chicken-lemongrass-cup-soup-80-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,sugar,Airwaves Menthol & Eucalyptus Sugar-Free Chewing Gum 10 Pieces,,,5935,,,https://www.supermart.ng/products/airwaves-menthol-eucalyptus-sugar-free-chewing-gum-10-pieces,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Aji-No-Moto Deli Dawa Fermented Locust Beans Seasoning Powder 10 g x10,0.1,kg,610,6100,,https://www.supermart.ng/products/aji-no-moto-deli-dawa-fermented-locust-beans-seasoning-powder-10-g-x10,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Aji-No-Moto Madish Curry & Chicken 6 g x10,0.06,kg,580,9666.67,,https://www.supermart.ng/products/aji-no-moto-madish-curry-chicken-6-g-x10,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,soft_drink,Ajmal Fantabulous EDP 100 ml,0.1,l,34200,342000,,https://www.supermart.ng/products/ajmal-fantabulous-edp-100-ml,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Akash Gold Basmati Rice 10 kg,10,kg,234720,23472,,https://www.supermart.ng/products/akash-gold-basmati-rice-10-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Akash Gold Basmati Rice 2 kg,2,kg,50660,25330,,https://www.supermart.ng/products/akash-gold-basmati-rice-2-kg,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Akira Chicken Bone Broth 350 ml,350ml,l,20130,,,https://www.supermart.ng/products/akira-chicken-bone-broth-350-ml,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer BBQ Chicken Wings 400 g,0.4,kg,10900,27250,,https://www.supermart.ng/products/al-kabeer-bbq-chicken-wings-400-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,onions,Al Kabeer Beef Burger Onion 200 g,0.2,kg,5400,27000,,https://www.supermart.ng/products/al-kabeer-beef-burger-onion-200-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Al Kabeer Breaded Chicken Burger 400 g x8,400g x8,kg,12550,,,https://www.supermart.ng/products/al-kabeer-breaded-chicken-burger-400-g-x8,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Al Kabeer Breaded Chicken Fillets 330 g,330g,kg,10150,,,https://www.supermart.ng/products/al-kabeer-breaded-chicken-fillets-330-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Al Kabeer Breaded Chicken Fillets 450 g,450g,kg,12990,,,https://www.supermart.ng/products/al-kabeer-breaded-chicken-fillets-450-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Al Kabeer Breaded Fish Fillets 330 g,330g,kg,11150,,,https://www.supermart.ng/products/al-kabeer-breaded-fish-fillets-330-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Al Kabeer Breaded Shrimps 250 g,250g,kg,13950,,,https://www.supermart.ng/products/al-kabeer-breaded-shrimps-250-g,ok_no_unit,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken & Cheese Franks 350 g,0.35,kg,1790,5114.29,,https://www.supermart.ng/products/al-kabeer-chicken-cheese-franks-350-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken & Cheese Nuggets 400 g,0.4,kg,12500,31250,,https://www.supermart.ng/products/al-kabeer-chicken-cheese-nuggets-400-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken & Cheese Sticks 250 g x10,2.5,kg,7850,3140,,https://www.supermart.ng/products/al-kabeer-chicken-cheese-sticks-250-g-x10,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken Biryani 400 g,0.4,kg,2500,6250,,https://www.supermart.ng/products/al-kabeer-chicken-biryani-400-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken Burger 200 g x4,0.8,kg,5300,6625,,https://www.supermart.ng/products/al-kabeer-chicken-burger-200-g-x4,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken Burger 400 g x8,3.2,kg,10550,3296.88,,https://www.supermart.ng/products/al-kabeer-chicken-burger-400-g-x8,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken Cocktail Franks 300 g,0.3,kg,5200,17333.33,,https://www.supermart.ng/products/al-kabeer-chicken-cocktail-franks-300-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken Franks 375 g,0.375,kg,4775,12733.33,,https://www.supermart.ng/products/al-kabeer-chicken-franks-375-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken Fries 1000 g,1,kg,26300,26300,,https://www.supermart.ng/products/al-kabeer-chicken-fries-1000-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken Jumbo Hot Dogs 400 g x5,2,kg,8010,4005,,https://www.supermart.ng/products/al-kabeer-chicken-jumbo-hot-dogs-400-g-x5,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken Kibbeh 400 g,0.4,kg,13850,34625,,https://www.supermart.ng/products/al-kabeer-chicken-kibbeh-400-g,ok,,,,
Mon Aug 17 2026 00:00:00 GMT+0100 (West Africa Time),2026-08-17T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Al Kabeer Chicken Kofta 300 g x12,3.6,kg,2190,608.33,,https://www.supermart.ng/products/al-kabeer-chicken-kofta-300-g-x12,ok,,,,
